Transaction_ID,Date,Client,Product,Category,Quantity,UnitPrice
7619,2023-12-07 08:37:58,Elizabeth Garrett,Produto C,Marmitas,2,97.77
7620,2022-08-01 11:12:42,Amanda Young,Produto D,Pizzas,4,44.07
7621,2022-04-02 18:42:47,Kim Charles,Produto A,Marmitas,5,55.74
7622,2023-05-21 21:08:05,Lori Gregory,Produto A,Refrigerantes,2,81.29
7623,2020-06-25 18:07:48,Samantha Houston,Produto E,Lanches,5,16.03
7624,2022-02-03 11:16:24,Reginald Schultz,Produto B,Refrigerantes,1,79.73
7625,2023-03-15 11:53:19,Jeanette Rangel,,Pizzas,2,50.48
7626,2020-03-15 23:54:56,Brandon Johnson,Produto B,Lanches,3,37.33
7627,2022-04-18 12:36:41,Alec Velasquez,Produto A,Pizzas,1,42.77
7628,2020-04-20 11:02:42,Paula Pierce,,Refrigerantes,3,41.44
7629,2023-10-30 23:46:50,Mr. Devin Wilson,Produto F,Pizzas,4,67.16
7630,2023-05-20 11:18:41,Nancy Bailey,Produto D,Refrigerantes,1,38.42
7631,2020-10-11 10:03:28,Steven Jackson,,Pizzas,3,55.43
7632,2022-05-26 03:26:45,Elizabeth Wilkerson,Produto D,Marmitas,2,17.09
7633,2020-11-06 22:09:27,Brian Smith,Produto F,Refrigerantes,3,35.86
7634,2022-02-07 02:19:38,Louis Mcmillan,Produto B,Pizzas,1,52.84
7635,2022-04-21 07:13:44,Matthew Smith,,Refrigerantes,3,21.81
7636,2020-06-16 04:47:19,Aaron Dyer,Produto F,Lanches,3,72.03
7637,2022-10-14 03:19:59,Jane Reed,Produto E,Refrigerantes,1,16.62
7638,2022-05-13 13:50:10,Gregory Rivera,Produto D,Lanches,4,76.31
7639,2020-07-08 18:24:13,Wayne Tran,Produto A,Pizzas,3,17.99
7640,2021-07-21 23:22:08,James Bush,Produto A,Marmitas,3,21.77
7641,2022-08-01 13:00:12,Stephanie Powers,Produto A,Pizzas,4,37.13
7642,2020-05-08 11:37:25,Samantha Andrews,Produto D,Marmitas,3,81.08
7643,2023-04-17 17:47:07,Robert Mack,Produto D,Lanches,5,78.55
7644,2021-08-18 08:17:35,Ray Marquez,Produto F,Marmitas,2,64.73
7645,2022-11-26 20:24:30,Justin Young,Produto B,Lanches,5,15.54
7646,2022-07-05 09:14:08,Jason Becker,,Refrigerantes,2,53.12
7647,2020-12-20 09:44:01,Bob Frye,Produto B,Lanches,5,54.43
7648,2023-11-22 14:37:38,Gary Huynh,Produto A,Marmitas,3,26.64
7649,2021-03-26 12:14:15,Tanya Johnson,Produto F,Refrigerantes,4,56.35
7650,2020-01-20 18:22:56,Haley Paul,Produto E,Marmitas,4,76.93
7651,2023-07-06 12:04:21,Melissa Garner,Produto B,Lanches,3,90.45
7652,2020-04-07 09:20:13,Leah Estrada,Produto E,Refrigerantes,5,41.16
7653,2021-08-14 23:34:43,Gabriela Harvey,Produto C,Pizzas,1,60.29
7654,2021-08-24 12:20:04,Steven Velez,Produto A,Refrigerantes,3,53.86
7655,2021-01-29 00:57:11,Donna Martinez,Produto E,Pizzas,4,11.38
7656,2020-01-17 03:09:39,Amber Rowland,Produto A,Pizzas,1,44.34
7657,2022-03-03 20:50:38,William Peters,Produto E,Lanches,4,24.31
7658,2021-11-21 03:31:21,Natalie Ray,Produto C,Refrigerantes,5,93.57
7659,2020-04-21 19:20:44,Denise Foster,Produto F,Refrigerantes,1,80.65
7660,2023-05-07 18:47:22,Casey Jackson,Produto C,Lanches,3,91.17
7661,2022-12-31 04:39:17,Maria Davis,Produto A,Lanches,3,36.43
7662,2020-10-09 12:36:04,Emily Wallace,Produto E,Refrigerantes,5,86.32
7663,2023-03-21 12:12:10,Joy Nelson,Produto D,Lanches,4,99.29
7664,2022-06-04 04:07:59,Brandon Rose,Produto B,Refrigerantes,1,93.21
7665,2020-05-24 11:56:24,Peter Bauer,Produto D,Refrigerantes,4,72.39
7666,2022-12-03 21:16:13,Virginia Fields,Produto E,Pizzas,2,97.39
7667,2022-06-06 16:08:12,John Hansen,Produto D,Pizzas,5,31.83
7668,2022-08-31 06:22:07,Brian Parks,Produto D,Pizzas,3,26.78
7669,2021-05-20 01:21:56,David Peters,Produto A,Marmitas,4,11.1
7670,2020-11-21 10:19:52,Jeffrey Stanton,Produto C,Pizzas,1,53.07
7671,2021-03-11 09:24:07,Michael Griffin MD,Produto E,Lanches,1,86.87
7672,2021-09-18 20:15:06,Thomas Sanchez,Produto F,Lanches,3,43.73
7673,2023-01-29 00:50:42,Margaret Frank,Produto B,Marmitas,2,98.48
7674,2023-11-15 08:52:11,Amy Crawford,Produto C,Marmitas,2,39.87
7675,2020-12-12 23:41:10,Jeffrey Garrison,,Refrigerantes,4,61.68
7676,2020-11-01 16:19:03,Hannah Mercer,Produto C,Marmitas,5,43.29
7677,2022-09-16 13:23:16,Ms. Kelly Joyce,Produto F,Refrigerantes,2,30.68
7678,2021-09-09 20:51:56,Christopher Cook,Produto F,Pizzas,1,28.83
7679,2021-05-30 12:01:42,Kenneth Thomas,Produto A,Refrigerantes,5,93.89
7680,2021-05-25 13:45:22,Leslie Villarreal,Produto C,Refrigerantes,4,72.58
7681,2021-11-05 08:08:25,Brandon Gray,Produto E,Marmitas,2,35.78
7682,2020-09-10 13:25:09,Anthony Wilson,Produto D,Lanches,3,33.42
7683,2020-10-22 06:24:43,Erica Jennings,Produto F,Refrigerantes,3,45.93
7684,2022-04-27 03:39:04,Jeremy Owen,,Lanches,1,44.54
7685,2023-05-04 18:56:19,John Melton,,Refrigerantes,1,73.66
7686,2022-09-06 20:00:51,Ebony Smith,Produto E,Marmitas,5,48.17
7687,2020-11-05 05:37:32,Mark Smith,Produto D,Marmitas,1,43.14
7688,2023-12-22 23:42:37,Lisa Williams,Produto D,Lanches,2,44.43
7689,2021-12-28 10:40:42,Kathy Torres,Produto A,Refrigerantes,3,30.84
7690,2020-02-24 06:30:46,Lydia Robinson,Produto E,Marmitas,5,42.69
7691,2021-10-10 01:54:05,Stacey Jacobs,Produto D,Refrigerantes,3,19.2
7692,2021-11-27 05:33:22,Jamie Wilson,Produto B,Lanches,4,22.73
7693,2020-03-29 00:32:59,Connor Carlson,,Marmitas,3,68.38
7694,2021-05-12 03:34:33,Erin Myers,,Pizzas,4,13.66
7695,2022-09-18 09:31:08,Joseph Coleman,,Pizzas,2,23.83
7696,2021-08-27 03:36:17,Nancy Padilla,Produto A,Pizzas,5,69.99
7697,2023-03-27 09:55:41,Joanna Rodriguez,,Lanches,3,27.71
7698,2020-03-11 09:08:42,Michelle Beasley,Produto C,Marmitas,3,99.2
7699,2021-02-28 02:43:35,Mark Bishop,Produto B,Pizzas,3,76.3
7700,2020-03-12 12:57:39,Jeremy Howard,Produto D,Marmitas,5,31.26
7701,2020-07-17 16:15:14,Karen Johnson,Produto A,Refrigerantes,4,64.11
7702,2023-12-31 07:34:59,Stephanie Mosley,Produto C,Lanches,1,38.82
7703,2021-08-16 06:23:23,Cynthia Graves,Produto A,Refrigerantes,3,95.79
7704,2023-01-16 01:55:58,Timothy Reynolds,,Marmitas,5,98.95
7705,2020-07-13 05:09:47,Jill White,,Marmitas,4,17.81
7706,2023-02-23 01:13:23,Regina Hernandez,Produto D,Pizzas,5,61.52
7707,2022-07-30 17:52:26,Peter Lucas,Produto D,Pizzas,1,79.72
7708,2023-03-09 03:05:11,Crystal Hudson,,Lanches,1,25.58
7709,2023-12-02 03:51:58,Mary Haney,Produto B,Marmitas,1,11.87
7710,2021-07-18 19:37:25,Brendan Williamson,Produto D,Refrigerantes,5,87.71
7711,2021-12-22 14:38:04,Julie Howe,Produto A,Refrigerantes,4,26.92
7712,2023-04-16 16:53:33,David Wallace,Produto D,Pizzas,3,12.73
7713,2022-04-02 19:40:58,Summer Shepherd,,Refrigerantes,1,62.84
7714,2023-04-09 10:01:45,Aimee Price,Produto E,Pizzas,5,89.47
7715,2020-06-06 01:58:24,Kristen Cook,Produto E,Refrigerantes,1,53.81
7716,2022-02-26 09:25:58,Robert Bernard,Produto A,Refrigerantes,5,75.51
7717,2021-08-24 06:18:22,Amy Flores,Produto F,Refrigerantes,3,22.33
7718,2024-01-04 22:10:53,Rachael Ashley,Produto D,Marmitas,1,56.46
7719,2023-03-26 03:06:30,Stacey Weaver,Produto F,Marmitas,5,47.81
7720,2021-08-30 03:12:56,Robert Mccarthy,Produto F,Marmitas,2,78.77
7721,2020-06-22 17:30:51,Martin Garza,Produto A,Pizzas,3,46.93
7722,2020-10-11 22:28:44,Erika Lewis,Produto F,Pizzas,4,59.82
7723,2020-05-04 19:32:19,Ian Stewart,,Refrigerantes,4,72.65
7724,2021-02-08 12:54:50,Sarah Garcia,,Pizzas,2,51.2
7725,2020-02-20 18:06:41,Lisa Atkinson,Produto B,Lanches,5,75.97
7726,2020-08-28 23:06:41,Mr. Jaime Smith,Produto D,Refrigerantes,4,62.08
7727,2020-02-11 05:12:56,Chad King,Produto C,Pizzas,5,54.86
7728,2023-08-11 13:16:28,Margaret Daniels,Produto F,Refrigerantes,1,35.53
7729,2020-07-13 07:25:29,Christopher Tran,Produto D,Lanches,1,42.49
7730,2021-11-09 16:09:13,Charles Rowe,,Refrigerantes,1,89.55
7731,2022-03-13 18:39:10,Clayton Simpson,,Refrigerantes,2,83.54
7732,2021-06-25 03:21:00,David Wallace,Produto C,Marmitas,3,38.41
7733,2021-04-04 06:39:22,Jeffery Howard,Produto F,Lanches,2,96.71
7734,2021-07-10 21:11:43,Michael Thornton,Produto C,Lanches,5,34.16
7735,2020-07-06 18:43:21,Mary Cooke,Produto F,Lanches,2,81.79
7736,2020-09-01 15:45:11,Susan Allen,Produto F,Pizzas,4,78.86
7737,2020-08-03 07:12:52,Charles Green,,Lanches,1,24.05
7738,2021-11-03 12:20:13,Andrew Powell,Produto C,Pizzas,3,30.9
7739,2021-10-29 07:13:43,Cynthia Baker,Produto C,Lanches,2,43.44
7740,2023-08-09 04:10:36,David Buckley,Produto E,Pizzas,2,38.92
7741,2022-10-29 03:41:06,Julie Morales,,Pizzas,4,59.55
7742,2023-02-19 08:56:25,Bryan Walker,Produto D,Refrigerantes,2,55.87
7743,2020-07-06 22:26:46,Michael Ortega,Produto F,Refrigerantes,2,41.77
7744,2021-06-26 03:20:34,David Hall,Produto D,Pizzas,3,47.97
7745,2020-06-30 13:55:51,Sandra Miller,,Refrigerantes,3,50.26
7746,2022-07-19 18:55:35,Jeffery Patton,Produto E,Lanches,4,21.41
7747,2020-03-19 08:02:53,Tiffany Delgado,,Lanches,5,58.8
7748,2023-08-10 09:18:34,Ralph Walker,Produto A,Marmitas,1,24.87
7749,2020-06-28 11:10:20,William Keller,Produto E,Marmitas,2,42.78
7750,2023-12-05 18:06:21,Michael Ortega,Produto C,Refrigerantes,1,31.29
7751,2020-07-04 21:02:15,Christopher Reynolds,Produto F,Marmitas,1,58.16
7752,2020-04-02 07:17:04,Karen Glenn,Produto C,Lanches,2,79.47
7753,2021-09-29 15:02:36,Brianna Knight,Produto D,Pizzas,4,11.34
7754,2021-09-19 00:46:37,Lori Roberts,Produto D,Marmitas,4,56.44
7755,2022-08-13 17:23:24,Amy Phillips,Produto C,Lanches,4,58.83
7756,2022-03-31 02:41:17,Eric Evans,Produto C,Pizzas,2,41.21
7757,2023-03-20 23:25:47,Derek Palmer,Produto D,Marmitas,1,40.59
7758,2020-10-02 14:25:23,Rachel Hawkins,Produto F,Lanches,2,25.47
7759,2020-04-06 08:58:16,Karen Kemp,Produto F,Lanches,2,90.94
7760,2021-11-21 07:10:56,Louis Henson,Produto D,Pizzas,2,84.71
7761,2022-08-15 03:11:53,Victoria Pollard,Produto B,Pizzas,4,23.12
7762,2020-06-03 09:13:44,Jake Miller,Produto C,Lanches,2,58.77
7763,2020-09-17 11:45:37,Marc Berg,Produto C,Marmitas,5,12.02
7764,2022-12-01 18:24:38,Christina Leonard,Produto D,Refrigerantes,2,44.52
7765,2024-01-08 01:57:33,Maria Gutierrez,Produto D,Marmitas,3,56.31
7766,2021-06-03 18:13:49,Eric Li,Produto A,Pizzas,4,73.66
7767,2020-07-01 22:02:38,William Smith,Produto F,Marmitas,2,73.7
7768,2023-11-05 03:12:38,William Montoya,,Lanches,4,54.86
7769,2023-06-08 14:03:28,Matthew Brown,Produto A,Lanches,5,63.81
7770,2023-03-29 19:11:51,Emily Jackson,Produto D,Refrigerantes,1,77.81
7771,2021-03-17 01:02:42,Michelle Brown,Produto C,Refrigerantes,5,40.07
7772,2021-05-13 21:36:53,Tonya Anderson,Produto D,Refrigerantes,5,70.8
7773,2021-04-19 21:18:45,Stephanie Powers,Produto F,Pizzas,5,39.14
7774,2023-07-07 09:48:54,Michelle Martinez,Produto D,Marmitas,5,38.78
7775,2021-06-04 01:04:30,Eric Carter,Produto B,Marmitas,2,35.68
7776,2020-08-28 22:59:24,Ashley Davidson,,Refrigerantes,5,76.74
7777,2022-05-25 14:24:26,Matthew Jordan,,Refrigerantes,5,33.61
7778,2023-07-17 20:31:26,Cynthia Murphy,,Marmitas,2,62.71
7779,2020-06-08 08:42:32,Steven Vazquez DDS,Produto B,Lanches,4,42.91
7780,2022-11-03 18:29:39,Dr. Diane Huber,Produto F,Refrigerantes,2,78.94
7781,2021-01-08 05:57:32,Rebecca Mitchell,,Marmitas,4,96.59
7782,2021-07-05 16:14:02,Jonathan Munoz,Produto E,Marmitas,1,64.95
7783,2020-12-30 17:48:13,Michael Brown,Produto A,Marmitas,4,36.12
7784,2020-08-08 03:10:51,Debra Summers,Produto E,Refrigerantes,4,78.8
7785,2021-10-08 08:44:10,Kristina Kaufman,,Lanches,4,51.76
7786,2023-09-06 04:51:00,Jason Jones,Produto F,Marmitas,2,26.74
7787,2023-04-18 16:22:59,Shelley Ramirez,Produto E,Refrigerantes,4,89.7
7788,2020-03-31 09:29:30,Robert Cortez,Produto B,Refrigerantes,2,23.18
7789,2021-11-17 02:34:48,Brandi Griffin,Produto B,Marmitas,5,85.85
7790,2021-07-07 12:10:39,Gregory Johnson,Produto F,Pizzas,2,28.96
7791,2020-01-28 06:38:54,Adam Fry,Produto D,Refrigerantes,3,70.04
7792,2021-04-11 18:59:15,Sara Rowe,Produto C,Marmitas,3,16.27
7793,2020-10-29 13:48:54,Alyssa Keller,Produto C,Marmitas,4,43.58
7794,2023-06-24 11:11:54,Jesse Gentry,Produto C,Lanches,2,68.0
7795,2020-07-13 06:19:16,Ryan Fitzgerald,Produto F,Refrigerantes,1,95.83
7796,2021-10-25 05:41:43,Jeff Ross,Produto E,Lanches,2,11.16
7797,2023-12-27 15:52:23,Joe Stevenson,Produto B,Lanches,2,28.26
7798,2023-05-11 08:54:29,Destiny Jones,,Lanches,2,96.19
7799,2020-02-04 03:08:29,Laura Roman,,Refrigerantes,2,73.42
7800,2021-10-31 02:51:48,Mr. Joe Miller,,Refrigerantes,2,72.64
7801,2020-12-29 16:40:26,Ryan Love,Produto B,Lanches,5,49.79
7802,2023-07-08 14:44:07,Rebekah Macias,Produto A,Refrigerantes,5,11.59
7803,2022-06-30 09:43:15,Nicole Hooper,,Refrigerantes,1,48.43
7804,2022-11-07 11:05:32,Jessica Rogers,Produto F,Refrigerantes,4,49.06
7805,2022-12-25 17:55:43,Eric Young,Produto F,Marmitas,4,67.01
7806,2020-10-15 05:33:01,Leah Wilson,,Marmitas,3,58.57
7807,2021-10-30 10:23:01,Michael Patterson,Produto C,Marmitas,1,91.34
7808,2023-12-26 22:57:01,Alex Brennan,,Lanches,5,76.39
7809,2022-11-29 02:13:00,Michelle Arnold,Produto F,Pizzas,4,47.75
7810,2022-03-27 10:00:31,Ryan May,,Refrigerantes,2,70.91
7811,2023-10-03 08:06:45,Lindsey Bean,Produto B,Refrigerantes,4,95.94
7812,2022-07-07 12:39:16,Michael Thornton,Produto E,Refrigerantes,4,52.73
7813,2023-02-03 08:24:03,Miguel Hayes,Produto C,Lanches,2,17.78
7814,2020-08-26 23:39:21,Kari Mitchell,Produto E,Marmitas,2,71.75
7815,2023-12-11 12:11:40,Tony Evans,Produto B,Pizzas,2,20.84
7816,2020-11-14 18:01:14,Dr. Kristopher Shepherd,Produto C,Pizzas,2,15.01
7817,2021-11-10 18:29:01,Aaron Knight,Produto D,Marmitas,2,71.42
7818,2021-04-04 23:18:16,Dustin Rios,Produto F,Marmitas,1,86.37
7819,2021-08-27 21:17:30,Carlos Blackwell,Produto B,Refrigerantes,5,74.31
7820,2020-09-28 20:27:03,Anthony Robertson,Produto B,Refrigerantes,4,64.62
7821,2020-11-18 21:04:04,Angel Russell,Produto B,Marmitas,4,25.43
7822,2021-12-11 15:07:26,Jerry Nelson,Produto C,Pizzas,2,43.45
7823,2021-02-02 22:33:06,Melissa Lewis,Produto B,Marmitas,4,69.04
7824,2021-03-21 04:07:58,Nicole Miller,Produto F,Pizzas,3,11.91
7825,2021-05-26 07:42:05,Allison Ellis,Produto B,Refrigerantes,2,15.22
7826,2022-12-15 13:21:21,Patrick Davis,Produto C,Marmitas,5,62.93
7827,2023-09-07 01:02:09,Lori Gregory,Produto E,Marmitas,5,16.0
7828,2021-02-03 10:11:01,Alexander Jones,Produto F,Lanches,4,44.87
7829,2022-06-01 04:59:54,Christopher Powell,,Refrigerantes,5,50.32
7830,2022-06-24 02:10:13,Carla Garcia,Produto F,Pizzas,5,79.14
7831,2022-01-27 17:16:28,Devin Hall,Produto E,Marmitas,2,82.92
7832,2020-02-06 19:30:13,Jessica Young,Produto D,Lanches,5,92.83
7833,2022-08-24 23:33:04,Jordan Landry,Produto E,Pizzas,3,22.61
7834,2023-04-10 01:47:10,Shane Dickerson,Produto F,Refrigerantes,2,78.1
7835,2021-10-05 18:09:39,Marc Hughes,Produto A,Refrigerantes,2,71.02
7836,2023-02-15 23:25:56,Peggy Lee,Produto F,Pizzas,1,50.49
7837,2021-08-02 16:25:26,Donna Dixon,Produto E,Pizzas,2,77.27
7838,2022-06-15 10:56:45,Jeremy Mccormick,Produto D,Lanches,3,47.54
7839,2021-01-11 23:08:17,Michael Zimmerman,Produto B,Pizzas,3,73.17
7840,2023-09-21 05:45:42,Gabrielle Pena,Produto E,Marmitas,2,47.18
7841,2021-05-25 10:36:20,Tom Moss,,Marmitas,1,79.49
7842,2021-03-02 02:03:22,Connie Allen,,Pizzas,3,75.44
7843,2021-11-02 16:34:14,Amanda Ruiz,Produto D,Refrigerantes,5,37.88
7844,2020-01-29 20:28:30,Kevin Chan,Produto B,Marmitas,2,54.06
7845,2023-08-04 14:33:57,Brian Taylor,Produto A,Pizzas,5,79.1
7846,2023-04-09 11:48:40,Crystal Hudson,Produto D,Pizzas,4,17.04
7847,2020-01-18 22:15:49,Justin Adams DDS,Produto A,Marmitas,4,66.3
7848,2023-07-13 22:20:25,Kathy Garcia,,Marmitas,4,74.46
7849,2021-01-22 18:59:22,Robert Lewis,Produto E,Lanches,4,60.39
7850,2021-09-27 01:58:14,Michelle Mcgee,Produto C,Refrigerantes,1,52.94
7851,2021-04-24 14:23:19,Cynthia Rocha,Produto D,Lanches,1,41.44
7852,2022-04-09 01:29:53,Ryan Nguyen,Produto C,Marmitas,5,88.67
7853,2020-10-31 07:38:18,Robert Little,Produto D,Pizzas,1,70.92
7854,2022-06-29 03:04:47,Jimmy Burton,Produto D,Lanches,4,83.73
7855,2020-11-06 23:18:14,Allison Cannon,Produto A,Lanches,1,59.49
7856,2021-05-28 14:04:40,Lisa Clark,Produto F,Refrigerantes,1,35.39
7857,2021-07-25 03:39:08,Tyler Davis,Produto E,Pizzas,2,97.72
7858,2023-12-13 20:47:54,Kurt Robinson,Produto B,Refrigerantes,2,33.69
7859,2021-12-05 18:29:44,Laura Miranda,Produto A,Marmitas,3,80.65
7860,2021-08-19 23:16:30,Randall Allen,,Pizzas,5,23.53
7861,2020-05-25 03:21:15,Sean Newman,Produto B,Pizzas,2,96.75
7862,2020-09-01 02:51:29,Christopher Nguyen,Produto E,Marmitas,2,89.22
7863,2020-10-04 19:00:32,Kristen Caldwell,Produto C,Refrigerantes,4,83.02
7864,2022-06-19 16:01:48,Linda Tran,Produto C,Pizzas,5,18.41
7865,2020-12-17 09:05:38,Joanna Rodriguez,,Lanches,1,82.99
7866,2021-03-09 09:52:44,Kevin Harper,Produto C,Pizzas,2,23.81
7867,2022-03-05 13:47:59,Stephanie Powers,Produto A,Refrigerantes,3,97.88
7868,2022-08-08 00:38:41,Elizabeth Rodriguez,Produto A,Refrigerantes,1,20.79
7869,2022-10-03 06:28:04,Kristen Peters,,Marmitas,5,52.42
7870,2021-02-14 23:16:50,Rachael Kim,Produto D,Marmitas,2,57.1
7871,2020-10-11 13:33:35,Laura Dunn,,Refrigerantes,2,45.16
7872,2023-03-18 10:25:14,Alex Martinez,Produto F,Marmitas,4,31.72
7873,2023-11-07 10:42:20,Cheryl Miller,Produto D,Pizzas,3,97.84
7874,2022-03-01 21:25:21,Melissa Woods,Produto A,Pizzas,4,22.58
7875,2020-10-07 11:35:45,Casey Hood,Produto C,Marmitas,5,39.65
7876,2023-09-07 15:42:00,Valerie Chapman,Produto F,Marmitas,2,94.75
7877,2022-05-05 03:31:14,Diana Morris,Produto F,Refrigerantes,3,18.68
7878,2023-12-18 12:47:45,Alexander Meadows,Produto F,Refrigerantes,5,61.94
7879,2020-05-28 20:28:24,Linda Tran,Produto D,Pizzas,5,52.92
7880,2022-04-15 18:24:16,Samantha Harris,Produto A,Refrigerantes,2,57.94
7881,2020-04-18 18:41:25,Ryan Mason,Produto A,Marmitas,1,16.49
7882,2020-02-12 10:20:50,Teresa Garcia,Produto E,Refrigerantes,1,88.23
7883,2021-01-30 06:01:04,Phillip Callahan,Produto B,Lanches,1,60.42
7884,2023-10-12 14:01:56,Jennifer Browning,Produto D,Refrigerantes,3,90.23
7885,2022-03-27 15:05:40,Sheila Payne,Produto A,Marmitas,2,13.88
7886,2022-10-22 01:55:25,Amanda Harris,Produto C,Refrigerantes,4,76.17
7887,2022-05-07 16:05:03,Tamara Martinez,Produto C,Marmitas,1,63.42
7888,2021-12-08 16:34:37,Daniel Herring,,Marmitas,1,31.97
7889,2022-11-18 02:52:19,Steven Martin,Produto F,Refrigerantes,1,64.63
7890,2022-08-29 21:56:34,Jerry Wright,Produto B,Pizzas,2,62.52
7891,2021-10-23 01:28:16,Vincent Wolfe,Produto E,Lanches,4,33.67
7892,2020-10-03 09:57:03,Jerry Grant,Produto D,Pizzas,2,22.61
7893,2021-08-06 19:07:50,Linda Schultz,Produto E,Pizzas,5,87.59
7894,2022-02-11 15:06:30,Denise Day,Produto D,Refrigerantes,4,90.64
7895,2021-09-15 16:55:13,Mark Holland MD,Produto A,Marmitas,2,24.9
7896,2021-09-03 02:20:29,Michael Santos,,Pizzas,4,49.36
7897,2022-02-10 15:19:21,Robert Martin,Produto E,Marmitas,2,87.91
7898,2023-02-17 01:51:25,Michael Miller,,Refrigerantes,2,78.11
7899,2022-05-25 11:45:21,James Love,Produto D,Pizzas,5,70.2
7900,2022-08-28 01:14:35,Carrie Turner,Produto E,Lanches,2,93.45
7901,2021-11-08 05:27:41,Scott Collins,Produto E,Marmitas,1,55.91
7902,2023-05-24 05:55:51,Amanda Martinez,Produto E,Marmitas,1,76.12
7903,2022-09-18 13:23:58,William Phillips,Produto A,Marmitas,1,18.77
7904,2021-09-08 11:37:23,Sarah Diaz,Produto F,Lanches,3,37.01
7905,2022-09-03 10:01:45,Virginia Perry,Produto F,Pizzas,5,78.13
7906,2021-05-27 16:25:55,Tami Hunter,Produto E,Marmitas,2,20.37
7907,2022-01-02 18:28:50,Kenneth Thomas,Produto B,Pizzas,1,75.85
7908,2022-11-15 17:18:00,Thomas Howe,Produto C,Marmitas,1,70.4
7909,2023-07-14 23:25:14,Donna Reynolds,,Refrigerantes,4,97.15
7910,2022-03-05 13:17:00,Dr. Melanie Brady,Produto D,Marmitas,4,31.75
7911,2022-04-18 15:47:34,Brandon Dickson,,Refrigerantes,2,75.51
7912,2021-11-21 06:55:41,Haley Sanchez DDS,Produto D,Refrigerantes,4,68.62
7913,2023-04-23 14:42:14,Kendra Ward,Produto C,Refrigerantes,1,40.47
7914,2020-01-28 10:08:03,Emily Sawyer,Produto C,Refrigerantes,3,42.47
7915,2023-08-20 19:49:13,Adam Smith,Produto B,Pizzas,5,33.81
7916,2021-11-12 15:08:05,Christopher Ryan,,Marmitas,4,35.52
7917,2022-12-24 03:35:33,Justin Davis,Produto F,Marmitas,3,21.35
7918,2021-01-17 06:47:32,Stephen Adams,Produto C,Pizzas,5,53.99
7919,2022-04-19 01:36:12,Autumn Adams,Produto B,Pizzas,5,55.48
7920,2022-07-23 10:55:18,Dawn Ibarra,Produto C,Lanches,4,76.49
7921,2020-08-06 20:53:22,Adam Smith,Produto C,Lanches,3,21.56
7922,2021-08-26 12:38:16,Robert Martin,Produto A,Marmitas,2,26.29
7923,2022-09-30 16:40:53,Ms. Samantha Gill,Produto C,Refrigerantes,5,91.15
7924,2020-11-19 06:40:24,Brian Brown,Produto C,Pizzas,2,28.74
7925,2021-09-15 21:22:52,Douglas Smith,Produto B,Pizzas,4,15.97
7926,2021-07-14 07:29:08,Michael Henry,Produto B,Refrigerantes,4,20.78
7927,2022-10-31 00:22:34,Nicole Powers,Produto B,Pizzas,1,65.91
7928,2020-09-16 07:47:27,Steven Tyler,Produto B,Lanches,1,63.28
7929,2020-05-16 12:19:10,Karen Martinez,,Refrigerantes,1,51.35
7930,2021-12-23 05:07:02,Sean Valenzuela,Produto A,Pizzas,1,70.87
7931,2022-01-12 00:48:10,Donna Calderon,,Refrigerantes,2,81.35
7932,2022-06-23 12:02:06,Christopher Wolfe,,Lanches,3,97.22
7933,2022-02-27 08:26:40,Andrew Anderson,Produto C,Pizzas,2,56.79
7934,2021-08-14 15:12:57,Robert Moore,Produto E,Refrigerantes,1,65.65
7935,2020-02-19 02:17:26,Gregory Hardy,,Pizzas,5,81.18
7936,2022-01-03 22:56:22,Emily Reese,Produto D,Lanches,4,74.83
7937,2023-08-21 05:06:31,Ashley Perkins,,Refrigerantes,4,11.9
7938,2023-09-20 15:57:43,Shane Murphy,Produto A,Pizzas,4,54.88
7939,2021-10-10 21:15:21,Linda Ball,Produto B,Pizzas,3,81.46
7940,2022-07-20 20:12:36,Stephanie Moody,Produto C,Lanches,4,67.87
7941,2022-05-10 08:09:18,Maureen Valencia,Produto C,Pizzas,1,43.19
7942,2021-03-08 09:47:52,Sarah Robinson,Produto B,Pizzas,4,94.03
7943,2022-05-26 10:16:16,Michael Farrell,Produto C,Marmitas,3,43.02
7944,2023-07-02 02:16:39,John Kennedy,,Pizzas,2,84.27
7945,2020-02-11 13:48:00,Donna Brown,Produto E,Marmitas,4,79.24
7946,2020-08-17 18:17:15,Daniel Johnson,,Pizzas,4,35.91
7947,2023-04-15 16:32:27,Mark Hughes,Produto E,Lanches,1,92.51
7948,2022-05-26 03:56:46,Angela Lopez,Produto E,Pizzas,1,41.3
7949,2023-03-19 11:46:00,Debra Smith,,Lanches,5,69.79
7950,2022-03-06 21:55:18,Jerry Moore,Produto C,Refrigerantes,2,21.14
7951,2023-03-15 12:31:06,Amy Young,,Refrigerantes,5,87.59
7952,2021-12-20 22:29:47,Alex Brennan,Produto A,Marmitas,4,40.47
7953,2020-11-23 06:42:28,Cheryl Miller,Produto F,Refrigerantes,4,21.85
7954,2020-06-03 16:57:06,Becky Leon,,Lanches,1,26.38
7955,2023-06-10 12:55:59,Mark Franklin,Produto A,Refrigerantes,2,43.24
7956,2023-03-24 00:25:24,Taylor Brock,Produto C,Marmitas,3,33.71
7957,2021-07-24 16:38:52,Thomas Miranda,Produto B,Lanches,4,13.84
7958,2023-03-05 16:39:05,Thomas Ellis,Produto B,Pizzas,4,89.79
